AU name,AU name,Total_CycleTime,Total_Length
Onepoto,Vogeltown,105.8479520182,28226.1205381895
Onepoto,Brooklyn,106.5857200846,28422.8586892176
Onepoto,Vogeltown West,106.6415634829,28437.7502621048
Onepoto,Karori Park,107.08939167,28557.171112004
Onepoto,Makara-Ohariu,107.2709972214,28605.5992590301
Onepoto,Kilbirnie West-Hataitai South,108.3619961927,28896.5323180474
Onepoto,Pukerua Bay,108.6647469947,28977.2658652495
Onepoto,Brooklyn South,108.7863531162,29009.694164318
Onepoto,Karori South,109.0948742324,29091.9664619799
Onepoto,Newtown East,109.2938711098,29145.0322959344
Onepoto,Kingston-Mornington,110.1574343727,29375.3158327253
Onepoto,Berhampore West,110.2033320319,29387.5552085025
Onepoto,Berhampore East,110.5040823473,29467.7552926109
Onepoto,Kilbirnie East,112.3857343958,29969.5291722105
Onepoto,Petone Central,114.2138325215,30457.022005737
Onepoto,Happy Valley-Owhiro Bay,115.7712882983,30872.343546218
Onepoto,Island Bay East,116.4577908414,31055.4108910275
Onepoto,Melrose-Houghton Bay-Southgate,116.7641640895,31137.1104238576
Onepoto,Korokoro,117.4433130669,31318.2168178446
Onepoto,Island Bay West,117.4965290708,31332.4077521999
Onepoto,Esplanade,117.8319810015,31421.8616003999
Onepoto,Lyall Bay-Airport-Moa Point,118.2719750968,31539.1933591466
Onepoto,Miramar South,119.6616602877,31909.7760767276
Onepoto,Wilford,120.0277018781,32007.3871675005
Onepoto,Alicetown,120.101225184,32026.9933824053
Onepoto,Karori East,121.4649218686,32046.8000063498
Onepoto,Seatoun Tunnel West,121.9522811512,32520.6083069783
Onepoto,Strathmore Park,123.0721057651,32819.2282040225
Onepoto,Miramar,123.1169363862,32831.1830363187
Onepoto,Melling,123.7519746196,33000.5265652336
Onepoto,Miramar West,124.6453070991,33238.7485597604
Onepoto,Maungaraki,124.8832977967,33302.2127457784
Onepoto,Moera,125.3416219808,33424.4325282224
Onepoto,Hutt Central,126.2143003101,33657.1467493602
Onepoto,Gracefield,126.259933449,33669.3155864124
Onepoto,Seatoun,126.6874937087,33783.3316556519
Onepoto,Miramar North,127.1523698067,33907.2986151317
Onepoto,Woburn North,127.7439594513,34065.0558536698
Onepoto,Karaka Bay-Worser Bay,127.7788460918,34074.3589578011
Onepoto,Woburn South,128.4826661476,34262.0443060294
Onepoto,Waterloo West,129.8123607711,34616.629538957
Onepoto,Normandale,130.522955602,34806.1214938535
Onepoto,Maupuia,130.6302017482,34834.7204661928
Onepoto,Tirohanga,131.7687281043,35138.3274944893
Onepoto,Waiwhetu South,133.1002636405,35493.4036374651
Onepoto,Waiwhetu North,133.1758446164,35513.5585643795
Onepoto,Epuni West,133.3048699781,35547.9653274964
Onepoto,Boulcott,133.8397546011,35690.6012269485
Onepoto,Paekakariki,134.1555972117,35774.8259231149
Onepoto,Waterloo East,135.9770560195,36260.548271858
Onepoto,Epuni East,136.9593923648,36522.5046306049
Onepoto,Avalon West,141.1499235072,37639.9796019222
Onepoto,Avalon East,141.170513168,37645.4701781444
Onepoto,Naenae South,143.3854026533,38236.1073742063
Onepoto,Parkway,146.4176884533,39044.7169208922
Onepoto,Taita South,147.7581763176,39402.1803513489
Onepoto,Eastbourne,148.2380788053,39530.1543480791
Onepoto,Naenae North,148.4869670848,39596.5245559397
Onepoto,Fernlea,150.0626398259,39963.4321585605
Onepoto,Taita North,151.596417675,40425.7113799987
Onepoto,Kelson,155.0715459914,41352.4122643823
Onepoto,Homedale East,156.9916787978,41864.4476794255
Onepoto,Raumati South,157.1380984812,41512.5729921704
Onepoto,Belmont,157.248444058,41932.9184154659
Onepoto,Arakura,158.5980069072,42292.8018419249
Onepoto,Glendale,158.9992489242,42399.7997131313
Onepoto,Homedale West,159.694860967,42585.2962578542
Onepoto,Raumati Beach,160.90032656,42906.7537493374
Onepoto,Holborn,165.3552513147,44094.7336839185
Onepoto,Tawhai,166.0358017988,44276.2138130262
Onepoto,Delaney,169.1709706443,45112.2588384904
Onepoto,Paraparaumu Central,171.5673645273,45751.2972072754
Onepoto,Paraparaumu Beach South,171.9970176047,45865.8713612452
Onepoto,Heretaunga-Silverstream,172.2183613524,45924.8963606366
Onepoto,Manuka,173.2438696029,46198.3652274411
Onepoto,Heretaunga,175.5700518385,46818.6804902621
Onepoto,Paraparaumu Beach North,179.7580261797,47935.4736479141
Onepoto,Resolution,180.6680095451,48178.1358787016
Onepoto,Pinehaven,180.729223342,48194.4595578759
Onepoto,Trentham South,182.3120349767,48616.542660442
Onepoto,Brentwood,183.6251640084,48966.7104022282
Onepoto,Otaihanga,184.2755237791,49140.1396744286
Onepoto,Trentham North,184.2923951625,49144.6387100109
Onepoto,Poets Block,186.9843946578,49862.5052420887
Onepoto,Wallaceville,189.9664512071,50657.7203218803
Onepoto,Elderslea,190.7232019052,50859.5205080546
Onepoto,Upper Hutt Central,192.4152776133,51310.7406968864
Onepoto,Maidstone,194.9398801151,51983.9680307064
Onepoto,Ebdentown,195.6727823252,52179.4086200631
Onepoto,Clouston Park,198.8595851257,53029.2227001863
Onepoto,Waikanae Beach,200.7631455453,52566.5180496199
Onepoto,Totara Park,202.7744368285,54073.1831542649
Onepoto,Maoribank,209.3245000705,55819.8666854736
Onepoto,Waikanae Park,209.9742977347,55934.0321977315
Onepoto,Waikanae West,211.7167269955,56398.6800006153
Onepoto,Emerald Hill,222.4343413302,59315.8243547105
Onepoto,Te Marua,230.8513299699,61560.3546586273
Onepoto,Waikanae East,335.4940349177,89465.0759780405
Onepoto,Kaitawa,339.1028366489,90427.4231063769
Onepoto,Featherston,442.3322416286,93987.8543523433
Onepoto,Martinborough,504.640530773,110603.398124187
Onepoto,Kahutara,516.1647348231,111741.386895724
Onepoto,Greytown,536.2330778447,119028.077343303
Onepoto,Tuturumuri,612.7445585384,139431.138861634
Onepoto,Carterton,613.0657238982,139516.782957572
Onepoto,Waingawa,636.5291563209,145773.698270287
Onepoto,Solway South,673.1996645104,155552.500454161
Onepoto,Masterton East,674.3224900719,155851.920603895
Onepoto,Lansdowne,683.4092447158,158275.055175604
Onepoto,Masterton Central,685.6162208841,158863.582153812
Onepoto,Masterton Railway,686.7809238109,159174.169600958
Onepoto,Masterton West,686.9908228375,159230.142674727
Onepoto,Ngaumutawa,693.0934636829,160857.513566819
Onepoto,Solway North,693.7397611047,161029.859545968
Onepoto,Mt Holdsworth,694.3770022038,157331.396801108
Onepoto,Opaki-Fernridge,695.8702985902,161598.002875441
Onepoto,Whareama,775.0310295422,182707.531129321
Onepoto,Eketahuna,894.3691400422,214531.027262653
Onepoto,Mangatainoka,944.8974280108,226551.583883207
Onepoto,Pahiatua,958.8408092187,231723.472376365
Onepoto,Owahanga,1064.4341269123,253628.093620649
Onepoto,Woodville,1084.9644067349,265356.431714021
Onepoto,Dannevirke West,1176.6255700395,289799.408595266
Onepoto,Dannevirke East,1179.2507548773,290499.457885324
Onepoto,Norsewood-Herbertville,1195.9179274252,294944.037231436
Paremata-Postgate,Paremata-Postgate,0,0
Paremata-Postgate,Papakowhai North,7.6732179556,2046.1914548313
Paremata-Postgate,Ascot Park,8.1524760398,2173.9936106065
Paremata-Postgate,Papakowhai South,14.399464937,3839.8573165441
Paremata-Postgate,Discovery,14.9341582973,3861.1297546657
Paremata-Postgate,Adventure,15.0966655877,4025.7774900515
Paremata-Postgate,Waitangirua,15.808631173,4215.6349794645
Paremata-Postgate,Cannons Creek East,17.9983858241,4799.5695530996
Paremata-Postgate,Endeavour,22.1038518405,5773.0480328471
Paremata-Postgate,Cannons Creek North,22.6757926388,6046.8780370123
Paremata-Postgate,Cannons Creek South,24.7023550509,6587.2946802374
Paremata-Postgate,Porirua East,27.9387833778,7450.3422340923
Paremata-Postgate,Ranui Heights,31.7228906555,8459.4375081322
Paremata-Postgate,Porirua Central,38.5223135271,10272.6169405557
Paremata-Postgate,Linden,40.7765652434,10873.7507315663
Paremata-Postgate,Greenacres,45.2992983115,12079.8128830729
Paremata-Postgate,Tawa Central,46.9369457352,12516.5188627283
Paremata-Postgate,Titahi Bay South,47.2160957421,12590.9588645507
Paremata-Postgate,Onepoto,49.4266073145,13180.4286172122
Paremata-Postgate,Titahi Bay North,49.6085606408,13228.9495042189
Paremata-Postgate,Mana-Camborne,50.9356464751,13461.5266020715
Paremata-Postgate,Tawa South,52.3245317363,13953.2084630019
Paremata-Postgate,Elsdon-Takapuwahia,58.4356660062,15582.8442683168
Paremata-Postgate,Glenside North,59.9302726433,15981.406038205
Paremata-Postgate,Grenada North,60.6250895613,16166.6905496784
Paremata-Postgate,Plimmerton,68.3858162439,18114.9052070902
Paremata-Postgate,Takapu,68.4953077234,18265.4153928969
Paremata-Postgate,Churton Park South,69.263127448,18470.1673194611
Paremata-Postgate,Grenada Village,70.6468543255,18839.1611534684
Paremata-Postgate,Churton Park North,71.0450136113,18945.3369630262
Paremata-Postgate,Johnsonville North,71.4112839615,19043.0090564117
Paremata-Postgate,Johnsonville East,73.788498356,19676.9328949427
Paremata-Postgate,Johnsonville Central,73.8861638845,19702.9770358606
Paremata-Postgate,Paparangi West,75.721268199,20192.3381863913
Paremata-Postgate,Newlands North,76.6063663456,20428.3643588342
Paremata-Postgate,Raroa,76.7572138415,20468.5903577372
Paremata-Postgate,Paparangi,77.4164914534,20644.3977209004
Paremata-Postgate,Pukerua Bay,77.4861364119,20541.657251881
Paremata-Postgate,Newlands South,79.9486256533,21319.633507552
Paremata-Postgate,Newlands East,82.0319430378,21875.1848100885
Paremata-Postgate,Woodridge,82.1544625942,21907.8566917886
Paremata-Postgate,Rangoon Heights,83.269826167,22205.2869778747
Paremata-Postgate,Te Kainga,86.5501036945,23080.0276518653
Paremata-Postgate,Khandallah Park-Broadmeadows,88.2276936774,22999.3684685236
Paremata-Postgate,Ngaio South,90.1089292282,24029.0477941922
Paremata-Postgate,Ngauranga West,91.187686504,24316.7164010743
Paremata-Postgate,Awarua,93.1997863361,24853.2763562849
Paremata-Postgate,Kaiwharawhara,93.4448861886,24918.6363169631
Paremata-Postgate,Thorndon-Tinakori Road,99.947874533,26652.7665421261
Paremata-Postgate,Wilton,101.4235149816,27046.2706617515
Paremata-Postgate,Ngauranga East,101.7210282597,27125.6075359082
Paremata-Postgate,Wadestown,102.1713168144,27245.6844838388
Paremata-Postgate,Paekakariki,102.9769866289,27339.2173097464
Paremata-Postgate,Crofton Downs,107.7540707796,28734.4188745491
Paremata-Postgate,Northland North,107.8139999123,28750.3999766048
Paremata-Postgate,Lambton,108.0698149849,28818.6173293018
Paremata-Postgate,Northland,108.7989117297,29013.0431279216
Paremata-Postgate,Willis Street-Cambridge Terrace,108.9639491775,29057.0531139997
Paremata-Postgate,Kelburn,110.4972529342,29465.934115798
Paremata-Postgate,Taitville,112.1379406042,29903.45082778
Paremata-Postgate,Aro Street-Nairn Street,112.4187563044,29978.3350145067
Paremata-Postgate,Karori North,112.5109317897,30002.9151439082
Paremata-Postgate,Oriental Bay,112.5189226331,30005.0460355028
Paremata-Postgate,Mt Victoria West,112.9113124308,30109.6833148697
Paremata-Postgate,Mt Cook-Wallace Street,113.451683099,30253.7821597264
Paremata-Postgate,Roseneath,116.871682214,31165.7819237324
Paremata-Postgate,Adelaide,117.791759393,31411.1358381205
Paremata-Postgate,Newtown West,118.0782853939,31487.542771696
Paremata-Postgate,Hataitai North,118.1476088893,31506.0290371478
Paremata-Postgate,Vogeltown,118.241106556,31530.9617482737
Paremata-Postgate,Brooklyn,118.9788746224,31727.6998993018
Paremata-Postgate,Vogeltown West,119.0347180207,31742.591472189
Paremata-Postgate,Karori Park,119.4825462078,31862.0123220881
Paremata-Postgate,Kilbirnie West-Hataitai South,120.7551507305,32201.3735281316
Paremata-Postgate,Brooklyn South,121.179507654,32314.5353744022
Paremata-Postgate,Karori South,121.4880287702,32396.8076720641
Paremata-Postgate,Newtown East,121.6870256476,32449.8735060186
Paremata-Postgate,Kingston-Mornington,122.5505889105,32680.1570428095
Paremata-Postgate,Berhampore West,122.5964865697,32692.3964185867
Paremata-Postgate,Berhampore East,122.8972368851,32772.5965026951
Paremata-Postgate,Kilbirnie East,124.7788889336,33274.3703822947
Paremata-Postgate,Makara-Ohariu,125.4793727303,33461.1660614067
Paremata-Postgate,Raumati South,125.9594878984,33076.9643788019
Paremata-Postgate,Petone Central,126.6069870593,33761.8632158212
Paremata-Postgate,Happy Valley-Owhiro Bay,128.1644428361,34177.1847563022
Paremata-Postgate,Island Bay East,128.8509453792,34360.2521011117
Paremata-Postgate,Melrose-Houghton Bay-Southgate,129.1573186273,34441.9516339418
Paremata-Postgate,Raumati Beach,129.7217159772,34471.145135969
Paremata-Postgate,Korokoro,129.8364676047,34623.0580279288
Paremata-Postgate,Island Bay West,129.8896836086,34637.2489622841
Paremata-Postgate,Esplanade,130.2251355393,34726.7028104842
Paremata-Postgate,Lyall Bay-Airport-Moa Point,130.6651296346,34844.0345692308
Paremata-Postgate,Miramar South,132.0548148255,35214.6172868118
Paremata-Postgate,Wilford,132.4208564159,35312.2283775847
Paremata-Postgate,Alicetown,132.4943797218,35331.8345924895
Paremata-Postgate,Karori East,133.8580764065,35351.641216434
Paremata-Postgate,Seatoun Tunnel West,134.345435689,35825.4495170625
Paremata-Postgate,Strathmore Park,135.4652603029,36124.0694141067
Paremata-Postgate,Miramar,135.510090924,36136.0242464029
Paremata-Postgate,Melling,136.1451291574,36305.3677753178
Paremata-Postgate,Miramar West,137.0384616369,36543.5897698446
Paremata-Postgate,Maungaraki,137.2764523345,36607.0539558626
Paremata-Postgate,Moera,137.7347765186,36729.2737383066
Paremata-Postgate,Hutt Central,138.6074548479,36961.9879594444
Paremata-Postgate,Gracefield,138.6530879869,36974.1567964966
Paremata-Postgate,Seatoun,139.0806482465,37088.1728657361
Paremata-Postgate,Miramar North,139.5455243446,37212.139825216
Paremata-Postgate,Woburn North,140.1371139891,37369.897063754
Paremata-Postgate,Karaka Bay-Worser Bay,140.1720006296,37379.2001678853
Paremata-Postgate,Paraparaumu Central,140.3887539445,37315.688593907
Paremata-Postgate,Paraparaumu Beach South,140.8184070219,37430.2627478767
Paremata-Postgate,Woburn South,140.8758206854,37566.8855161136
Paremata-Postgate,Waterloo West,142.2055153089,37921.4707490412
Paremata-Postgate,Normandale,142.9161101398,38110.9627039377
Paremata-Postgate,Maupuia,143.023356286,38139.561676277
Paremata-Postgate,Tirohanga,144.1618826422,38443.1687045735
Paremata-Postgate,Waiwhetu South,145.4934181783,38798.2448475494
Paremata-Postgate,Waiwhetu North,145.5689991542,38818.3997744638
Paremata-Postgate,Epuni West,145.6980245159,38852.8065375806
Paremata-Postgate,Boulcott,146.2329091389,38995.4424370327
Paremata-Postgate,Waterloo East,148.3702105573,39565.3894819422
Paremata-Postgate,Paraparaumu Beach North,148.5794155969,39499.8650345457
Paremata-Postgate,Epuni East,149.3525469026,39827.3458406891
Paremata-Postgate,Otaihanga,153.0969131963,40704.5310610601
Paremata-Postgate,Avalon West,153.543078045,40944.8208120064
Paremata-Postgate,Avalon East,153.5636677059,40950.3113882286
Paremata-Postgate,Naenae South,155.7785571911,41540.9485842905
Paremata-Postgate,Parkway,158.8108429912,42349.5581309764
Paremata-Postgate,Taita South,160.1513308554,42707.0215614331
Paremata-Postgate,Eastbourne,160.6312333431,42834.9955581633
Paremata-Postgate,Naenae North,160.8801216226,42901.3657660239
Paremata-Postgate,Fernlea,162.4557943637,43268.2733686447
Paremata-Postgate,Taita North,163.9895722128,43730.5525900829
Paremata-Postgate,Kelson,167.4647005292,44657.2534744665
Paremata-Postgate,Homedale East,169.3848333357,45169.2888895098
Paremata-Postgate,Waikanae Beach,169.5845349625,44130.9094362514
Paremata-Postgate,Belmont,169.6415985958,45237.7596255501
Paremata-Postgate,Arakura,170.991161445,45597.6430520091
Paremata-Postgate,Glendale,171.3924034621,45704.6409232156
Paremata-Postgate,Homedale West,172.0880155048,45890.1374679384
Paremata-Postgate,Holborn,177.7484058525,47399.5748940027
Paremata-Postgate,Tawhai,178.4289563367,47581.0550231104
Paremata-Postgate,Waikanae Park,178.7956871519,47498.4235843631
Paremata-Postgate,Waikanae West,180.5381164127,47963.0713872469
Paremata-Postgate,Delaney,181.5641251822,48417.1000485746
Paremata-Postgate,Heretaunga-Silverstream,184.6115158902,49229.7375707208
Paremata-Postgate,Manuka,185.6370241407,49503.2064375253
Paremata-Postgate,Heretaunga,187.9632063763,50123.5217003463
Paremata-Postgate,Resolution,193.0611640829,51482.9770887858
Paremata-Postgate,Pinehaven,193.1223778799,51499.3007679601
Paremata-Postgate,Trentham South,194.7051895145,51921.3838705262
Paremata-Postgate,Brentwood,196.0183185462,52271.5516123124
Paremata-Postgate,Trentham North,196.6855497004,52449.4799200951
Paremata-Postgate,Poets Block,199.3775491956,53167.3464521729
Paremata-Postgate,Wallaceville,202.3596057449,53962.5615319645
Paremata-Postgate,Elderslea,203.116356443,54164.3617181388
Paremata-Postgate,Upper Hutt Central,204.8084321511,54615.5819069706
Paremata-Postgate,Maidstone,207.333034653,55288.8092407906
Paremata-Postgate,Ebdentown,208.0659368631,55484.2498301473
Paremata-Postgate,Clouston Park,211.2527396635,56334.0639102705
Paremata-Postgate,Totara Park,215.1675913663,57378.0243643491
Paremata-Postgate,Maoribank,221.7176546083,59124.7078955578
Paremata-Postgate,Emerald Hill,234.827495868,62620.6655647947
Paremata-Postgate,Te Marua,243.2444845077,64865.1958687115
Paremata-Postgate,Waikanae East,347.8871894555,92769.9171881247
Paremata-Postgate,Kaitawa,351.4959911867,93732.2643164611
Paremata-Postgate,Featherston,454.7253961664,97292.6955624275
Paremata-Postgate,Martinborough,517.0336853108,113908.239334272
Paremata-Postgate,Kahutara,528.5578893609,115046.228105808
Paremata-Postgate,Greytown,548.6262323825,122332.918553388
Paremata-Postgate,Tuturumuri,625.1377130762,142735.980071719
Paremata-Postgate,Carterton,625.458878436,142821.624167656
Paremata-Postgate,Waingawa,648.9223108587,149078.539480371
